"area_name","area_code","date","new_cases","total_cases"
"Camden","E09000007",2020-11-15,27,3091
"Croydon","E09000008",2020-11-15,71,5081
"Ealing","E09000009",2020-11-15,82,6698
"Enfield","E09000010",2020-11-15,89,5026
"Greenwich","E09000011",2020-11-15,53,3448
"Hackney and City of London","E09000012",2020-11-15,44,4508
"Hammersmith and Fulham","E09000013",2020-11-15,34,3283
"Haringey","E09000014",2020-11-15,42,3645
"Harrow","E09000015",2020-11-15,45,4134
"Havering","E09000016",2020-11-15,105,5008
"Hillingdon","E09000017",2020-11-15,93,5187
"Hounslow","E09000018",2020-11-15,61,4562
"Islington","E09000019",2020-11-15,28,3041
"Kensington and Chelsea","E09000020",2020-11-15,24,2239
"Kingston upon Thames","E09000021",2020-11-15,38,2707
"Lambeth","E09000022",2020-11-15,43,4811
"Lewisham","E09000023",2020-11-15,35,3638
"Merton","E09000024",2020-11-15,44,2763
"Newham","E09000025",2020-11-15,98,5714
"Redbridge","E09000026",2020-11-15,94,5813
"Richmond upon Thames","E09000027",2020-11-15,20,2553
"Southwark","E09000028",2020-11-15,53,4257
"Sutton","E09000029",2020-11-15,39,2764
"Tower Hamlets","E09000030",2020-11-15,92,5418
"Waltham Forest","E09000031",2020-11-15,55,4233
"Wandsworth","E09000032",2020-11-15,42,4688
"Westminster","E09000033",2020-11-15,39,3537
"Barking and Dagenham","E09000002",2020-11-16,104,3626
"Barnet","E09000003",2020-11-16,146,6030
"Bexley","E09000004",2020-11-16,109,3918
"Brent","E09000005",2020-11-16,141,5498
"Bromley","E09000006",2020-11-16,92,4313
"Camden","E09000007",2020-11-16,62,3153
"Croydon","E09000008",2020-11-16,106,5187
"Ealing","E09000009",2020-11-16,148,6846
"Enfield","E09000010",2020-11-16,124,5150
"Greenwich","E09000011",2020-11-16,116,3564
"Hackney and City of London","E09000012",2020-11-16,90,4598
"Hammersmith and Fulham","E09000013",2020-11-16,53,3336
"Haringey","E09000014",2020-11-16,68,3713
"Harrow","E09000015",2020-11-16,78,4212
"Havering","E09000016",2020-11-16,170,5178
"Hillingdon","E09000017",2020-11-16,103,5290
"Hounslow","E09000018",2020-11-16,120,4682
"Islington","E09000019",2020-11-16,61,3102
"Kensington and Chelsea","E09000020",2020-11-16,38,2277
"Kingston upon Thames","E09000021",2020-11-16,45,2752
"Lambeth","E09000022",2020-11-16,106,4917
"Lewisham","E09000023",2020-11-16,70,3708
"Merton","E09000024",2020-11-16,70,2833
"Newham","E09000025",2020-11-16,139,5853
"Redbridge","E09000026",2020-11-16,153,5966
"Richmond upon Thames","E09000027",2020-11-16,41,2594
"Southwark","E09000028",2020-11-16,66,4323
"Sutton","E09000029",2020-11-16,58,2822
"Tower Hamlets","E09000030",2020-11-16,138,5556
"Waltham Forest","E09000031",2020-11-16,112,4345
"Wandsworth","E09000032",2020-11-16,81,4769
"Westminster","E09000033",2020-11-16,64,3601
"Barking and Dagenham","E09000002",2020-11-17,89,3715
"Barnet","E09000003",2020-11-17,98,6128
"Bexley","E09000004",2020-11-17,96,4014
"Brent","E09000005",2020-11-17,109,5607
"Bromley","E09000006",2020-11-17,75,4388
"Camden","E09000007",2020-11-17,38,3191
"Croydon","E09000008",2020-11-17,96,5283
"Ealing","E09000009",2020-11-17,90,6936
"Enfield","E09000010",2020-11-17,113,5263
"Greenwich","E09000011",2020-11-17,102,3666
"Hackney and City of London","E09000012",2020-11-17,89,4687
"Hammersmith and Fulham","E09000013",2020-11-17,43,3379
"Haringey","E09000014",2020-11-17,47,3760
"Harrow","E09000015",2020-11-17,94,4306
"Havering","E09000016",2020-11-17,149,5327
"Hillingdon","E09000017",2020-11-17,97,5387
"Hounslow","E09000018",2020-11-17,91,4773
"Islington","E09000019",2020-11-17,53,3155
"Kensington and Chelsea","E09000020",2020-11-17,38,2315
"Kingston upon Thames","E09000021",2020-11-17,56,2808
"Lambeth","E09000022",2020-11-17,48,4965
"Lewisham","E09000023",2020-11-17,58,3766
"Merton","E09000024",2020-11-17,59,2892
"Newham","E09000025",2020-11-17,134,5987
"Redbridge","E09000026",2020-11-17,142,6108
"Richmond upon Thames","E09000027",2020-11-17,46,2640
"Southwark","E09000028",2020-11-17,38,4361
"Sutton","E09000029",2020-11-17,44,2866
"Tower Hamlets","E09000030",2020-11-17,119,5675
"Waltham Forest","E09000031",2020-11-17,83,4428
"Wandsworth","E09000032",2020-11-17,70,4839
"Westminster","E09000033",2020-11-17,48,3649
"Barking and Dagenham","E09000002",2020-11-18,79,3794
"Barnet","E09000003",2020-11-18,67,6195
"Bexley","E09000004",2020-11-18,99,4113
"Brent","E09000005",2020-11-18,104,5711
"Bromley","E09000006",2020-11-18,85,4473
"Camden","E09000007",2020-11-18,36,3227
"Croydon","E09000008",2020-11-18,103,5386
"Ealing","E09000009",2020-11-18,109,7045
"Enfield","E09000010",2020-11-18,113,5376
"Greenwich","E09000011",2020-11-18,80,3746
"Hackney and City of London","E09000012",2020-11-18,74,4761
"Hammersmith and Fulham","E09000013",2020-11-18,49,3428
"Haringey","E09000014",2020-11-18,69,3829
"Harrow","E09000015",2020-11-18,63,4369
"Havering","E09000016",2020-11-18,132,5459
"Hillingdon","E09000017",2020-11-18,88,5475
"Hounslow","E09000018",2020-11-18,86,4859
"Islington","E09000019",2020-11-18,53,3208
"Kensington and Chelsea","E09000020",2020-11-18,26,2341
"Kingston upon Thames","E09000021",2020-11-18,40,2848
"Lambeth","E09000022",2020-11-18,71,5036
"Lewisham","E09000023",2020-11-18,40,3806
"Merton","E09000024",2020-11-18,63,2955
"Newham","E09000025",2020-11-18,146,6133
"Redbridge","E09000026",2020-11-18,155,6263
"Richmond upon Thames","E09000027",2020-11-18,30,2670
"Southwark","E09000028",2020-11-18,54,4415
"Sutton","E09000029",2020-11-18,45,2911
"Tower Hamlets","E09000030",2020-11-18,117,5792
"Waltham Forest","E09000031",2020-11-18,87,4515
"Wandsworth","E09000032",2020-11-18,48,4887
"Westminster","E09000033",2020-11-18,42,3691
"Barking and Dagenham","E09000002",2020-11-19,87,3881
"Barnet","E09000003",2020-11-19,104,6299
"Bexley","E09000004",2020-11-19,81,4194
"Brent","E09000005",2020-11-19,94,5805
"Bromley","E09000006",2020-11-19,48,4521
"Camden","E09000007",2020-11-19,31,3258
"Croydon","E09000008",2020-11-19,85,5471
"Ealing","E09000009",2020-11-19,100,7145
"Enfield","E09000010",2020-11-19,99,5475
"Greenwich","E09000011",2020-11-19,86,3832
"Hackney and City of London","E09000012",2020-11-19,61,4822
"Hammersmith and Fulham","E09000013",2020-11-19,47,3475
"Haringey","E09000014",2020-11-19,44,3873
"Harrow","E09000015",2020-11-19,57,4426
"Havering","E09000016",2020-11-19,146,5605
"Hillingdon","E09000017",2020-11-19,76,5551
"Hounslow","E09000018",2020-11-19,75,4934
"Islington","E09000019",2020-11-19,37,3245
"Kensington and Chelsea","E09000020",2020-11-19,28,2369
"Kingston upon Thames","E09000021",2020-11-19,38,2886
"Lambeth","E09000022",2020-11-19,55,5091
"Lewisham","E09000023",2020-11-19,48,3854
"Merton","E09000024",2020-11-19,56,3011
"Newham","E09000025",2020-11-19,102,6235
"Redbridge","E09000026",2020-11-19,136,6399
"Richmond upon Thames","E09000027",2020-11-19,24,2694
"Southwark","E09000028",2020-11-19,47,4462
"Sutton","E09000029",2020-11-19,38,2949
"Tower Hamlets","E09000030",2020-11-19,97,5889
"Waltham Forest","E09000031",2020-11-19,67,4582
"Wandsworth","E09000032",2020-11-19,40,4927
"Westminster","E09000033",2020-11-19,44,3735
"Barking and Dagenham","E09000002",2020-11-20,70,3951
"Barnet","E09000003",2020-11-20,83,6382
"Bexley","E09000004",2020-11-20,80,4274
"Brent","E09000005",2020-11-20,87,5892
"Bromley","E09000006",2020-11-20,51,4572
"Camden","E09000007",2020-11-20,28,3286
"Croydon","E09000008",2020-11-20,92,5563
"Ealing","E09000009",2020-11-20,103,7248
"Enfield","E09000010",2020-11-20,89,5564
"Greenwich","E09000011",2020-11-20,61,3893
"Hackney and City of London","E09000012",2020-11-20,50,4872
"Hammersmith and Fulham","E09000013",2020-11-20,42,3517
"Haringey","E09000014",2020-11-20,54,3927
"Harrow","E09000015",2020-11-20,63,4489
"Havering","E09000016",2020-11-20,98,5703
"Hillingdon","E09000017",2020-11-20,80,5631
"Hounslow","E09000018",2020-11-20,64,4998
"Islington","E09000019",2020-11-20,43,3288
"Kensington and Chelsea","E09000020",2020-11-20,34,2403
"Kingston upon Thames","E09000021",2020-11-20,22,2908
"Lambeth","E09000022",2020-11-20,65,5156
"Lewisham","E09000023",2020-11-20,42,3896
"Merton","E09000024",2020-11-20,33,3044
"Newham","E09000025",2020-11-20,103,6338
"Redbridge","E09000026",2020-11-20,136,6535
"Richmond upon Thames","E09000027",2020-11-20,32,2726
"Southwark","E09000028",2020-11-20,56,4518
"Sutton","E09000029",2020-11-20,37,2986
"Tower Hamlets","E09000030",2020-11-20,108,5997
"Waltham Forest","E09000031",2020-11-20,107,4689
"Wandsworth","E09000032",2020-11-20,54,4981
"Westminster","E09000033",2020-11-20,38,3773
"Barking and Dagenham","E09000002",2020-11-21,70,4021
"Barnet","E09000003",2020-11-21,48,6430
"Bexley","E09000004",2020-11-21,44,4318
"Brent","E09000005",2020-11-21,66,5958
"Bromley","E09000006",2020-11-21,39,4611
"Camden","E09000007",2020-11-21,15,3301
"Croydon","E09000008",2020-11-21,59,5622
"Ealing","E09000009",2020-11-21,67,7315
"Enfield","E09000010",2020-11-21,89,5653
"Greenwich","E09000011",2020-11-21,37,3930
"Hackney and City of London","E09000012",2020-11-21,26,4898
"Hammersmith and Fulham","E09000013",2020-11-21,24,3541
"Haringey","E09000014",2020-11-21,35,3962
"Harrow","E09000015",2020-11-21,37,4526
"Havering","E09000016",2020-11-21,75,5778
"Hillingdon","E09000017",2020-11-21,51,5682
"Hounslow","E09000018",2020-11-21,47,5045
"Islington","E09000019",2020-11-21,28,3316
"Kensington and Chelsea","E09000020",2020-11-21,15,2418
"Kingston upon Thames","E09000021",2020-11-21,30,2938
"Lambeth","E09000022",2020-11-21,50,5206
"Lewisham","E09000023",2020-11-21,26,3922
"Merton","E09000024",2020-11-21,42,3086
"Newham","E09000025",2020-11-21,69,6407
"Redbridge","E09000026",2020-11-21,95,6630
"Richmond upon Thames","E09000027",2020-11-21,12,2738
"Southwark","E09000028",2020-11-21,32,4550
"Sutton","E09000029",2020-11-21,38,3024
"Tower Hamlets","E09000030",2020-11-21,74,6071
"Waltham Forest","E09000031",2020-11-21,78,4767
"Wandsworth","E09000032",2020-11-21,28,5009
"Westminster","E09000033",2020-11-21,27,3800
"Barking and Dagenham","E09000002",2020-11-22,54,4075
"Barnet","E09000003",2020-11-22,59,6489
"Bexley","E09000004",2020-11-22,45,4363
"Brent","E09000005",2020-11-22,63,6021
"Bromley","E09000006",2020-11-22,34,4645
"Camden","E09000007",2020-11-22,30,3331
"Croydon","E09000008",2020-11-22,51,5673
"Ealing","E09000009",2020-11-22,67,7382
"Enfield","E09000010",2020-11-22,63,5716
"Greenwich","E09000011",2020-11-22,41,3971
"Hackney and City of London","E09000012",2020-11-22,59,4957
"Hammersmith and Fulham","E09000013",2020-11-22,22,3563
"Haringey","E09000014",2020-11-22,34,3996
"Harrow","E09000015",2020-11-22,38,4564
"Havering","E09000016",2020-11-22,91,5869
"Hillingdon","E09000017",2020-11-22,63,5745
"Hounslow","E09000018",2020-11-22,48,5093
"Islington","E09000019",2020-11-22,30,3346
"Kensington and Chelsea","E09000020",2020-11-22,22,2440
"Kingston upon Thames","E09000021",2020-11-22,41,2979
"Lambeth","E09000022",2020-11-22,34,5240
"Lewisham","E09000023",2020-11-22,21,3943
"Merton","E09000024",2020-11-22,20,3106
"Newham","E09000025",2020-11-22,94,6501
"Redbridge","E09000026",2020-11-22,108,6738
"Richmond upon Thames","E09000027",2020-11-22,15,2753
"Southwark","E09000028",2020-11-22,24,4574
"Sutton","E09000029",2020-11-22,23,3047
"Tower Hamlets","E09000030",2020-11-22,54,6125
"Waltham Forest","E09000031",2020-11-22,65,4832
"Wandsworth","E09000032",2020-11-22,33,5042
"Westminster","E09000033",2020-11-22,34,3834
"Barking and Dagenham","E09000002",2020-11-23,89,4164
"Barnet","E09000003",2020-11-23,87,6576
"Bexley","E09000004",2020-11-23,102,4465
"Brent","E09000005",2020-11-23,70,6091
"Bromley","E09000006",2020-11-23,81,4726
"Camden","E09000007",2020-11-23,49,3380
"Croydon","E09000008",2020-11-23,83,5756
"Ealing","E09000009",2020-11-23,120,7502
"Enfield","E09000010",2020-11-23,98,5814
"Greenwich","E09000011",2020-11-23,95,4066
"Hackney and City of London","E09000012",2020-11-23,57,5014
"Hammersmith and Fulham","E09000013",2020-11-23,31,3594
"Haringey","E09000014",2020-11-23,55,4051
"Harrow","E09000015",2020-11-23,70,4634
"Havering","E09000016",2020-11-23,113,5982
"Hillingdon","E09000017",2020-11-23,86,5831
"Hounslow","E09000018",2020-11-23,77,5170
"Islington","E09000019",2020-11-23,49,3395
"Kensington and Chelsea","E09000020",2020-11-23,27,2467
"Kingston upon Thames","E09000021",2020-11-23,44,3023
"Lambeth","E09000022",2020-11-23,59,5299
"Lewisham","E09000023",2020-11-23,60,4003
"Merton","E09000024",2020-11-23,47,3153
"Newham","E09000025",2020-11-23,118,6619
"Redbridge","E09000026",2020-11-23,150,6888
"Richmond upon Thames","E09000027",2020-11-23,30,2783
"Southwark","E09000028",2020-11-23,59,4633
"Sutton","E09000029",2020-11-23,32,3079
"Tower Hamlets","E09000030",2020-11-23,132,6257
"Waltham Forest","E09000031",2020-11-23,98,4930
"Wandsworth","E09000032",2020-11-23,71,5113
"Westminster","E09000033",2020-11-23,46,3880
"Barking and Dagenham","E09000002",2020-11-24,78,4242
"Barnet","E09000003",2020-11-24,103,6679
"Bexley","E09000004",2020-11-24,76,4541
"Brent","E09000005",2020-11-24,97,6188
"Bromley","E09000006",2020-11-24,82,4808
"Camden","E09000007",2020-11-24,39,3419
"Croydon","E09000008",2020-11-24,80,5836
"Ealing","E09000009",2020-11-24,95,7597
"Enfield","E09000010",2020-11-24,84,5898
"Greenwich","E09000011",2020-11-24,64,4130
"Hackney and City of London","E09000012",2020-11-24,53,5067
"Hammersmith and Fulham","E09000013",2020-11-24,32,3626
"Haringey","E09000014",2020-11-24,42,4093
"Harrow","E09000015",2020-11-24,46,4680
"Havering","E09000016",2020-11-24,92,6074
"Hillingdon","E09000017",2020-11-24,84,5915
"Hounslow","E09000018",2020-11-24,82,5252
"Islington","E09000019",2020-11-24,37,3432
"Kensington and Chelsea","E09000020",2020-11-24,31,2498
"Kingston upon Thames","E09000021",2020-11-24,42,3065
"Lambeth","E09000022",2020-11-24,59,5358
"Lewisham","E09000023",2020-11-24,43,4046
"Merton","E09000024",2020-11-24,49,3202
"Newham","E09000025",2020-11-24,143,6762
"Redbridge","E09000026",2020-11-24,128,7016
"Richmond upon Thames","E09000027",2020-11-24,34,2817
"Southwark","E09000028",2020-11-24,65,4698
"Sutton","E09000029",2020-11-24,41,3120
"Tower Hamlets","E09000030",2020-11-24,89,6346
"Waltham Forest","E09000031",2020-11-24,87,5017
"Wandsworth","E09000032",2020-11-24,41,5154
"Westminster","E09000033",2020-11-24,29,3909
"Barking and Dagenham","E09000002",2020-11-25,91,4333
"Barnet","E09000003",2020-11-25,109,6788
"Bexley","E09000004",2020-11-25,68,4609
"Brent","E09000005",2020-11-25,96,6284
"Bromley","E09000006",2020-11-25,74,4882
"Camden","E09000007",2020-11-25,52,3471
"Croydon","E09000008",2020-11-25,80,5916
"Ealing","E09000009",2020-11-25,108,7705
"Enfield","E09000010",2020-11-25,63,5961
"Greenwich","E09000011",2020-11-25,69,4199
"Hackney and City of London","E09000012",2020-11-25,56,5123
"Hammersmith and Fulham","E09000013",2020-11-25,28,3654
"Haringey","E09000014",2020-11-25,53,4146
"Harrow","E09000015",2020-11-25,38,4718
"Havering","E09000016",2020-11-25,126,6200
"Hillingdon","E09000017",2020-11-25,70,5985
"Hounslow","E09000018",2020-11-25,73,5325
"Islington","E09000019",2020-11-25,29,3461
"Kensington and Chelsea","E09000020",2020-11-25,25,2523
"Kingston upon Thames","E09000021",2020-11-25,61,3126
"Lambeth","E09000022",2020-11-25,43,5401
"Lewisham","E09000023",2020-11-25,61,4107
"Merton","E09000024",2020-11-25,49,3251
"Newham","E09000025",2020-11-25,138,6900
"Redbridge","E09000026",2020-11-25,154,7170
"Richmond upon Thames","E09000027",2020-11-25,27,2844
"Southwark","E09000028",2020-11-25,53,4751
"Sutton","E09000029",2020-11-25,52,3172
"Tower Hamlets","E09000030",2020-11-25,117,6463
"Waltham Forest","E09000031",2020-11-25,90,5107
"Wandsworth","E09000032",2020-11-25,49,5203
"Westminster","E09000033",2020-11-25,36,3945
"Barking and Dagenham","E09000002",2020-11-26,75,4408
"Barnet","E09000003",2020-11-26,82,6870
"Bexley","E09000004",2020-11-26,100,4709
"Brent","E09000005",2020-11-26,75,6359
"Bromley","E09000006",2020-11-26,71,4953
"Camden","E09000007",2020-11-26,42,3513
"Croydon","E09000008",2020-11-26,68,5984
"Ealing","E09000009",2020-11-26,69,7774
"Enfield","E09000010",2020-11-26,78,6039
"Greenwich","E09000011",2020-11-26,57,4256
"Hackney and City of London","E09000012",2020-11-26,84,5207
"Hammersmith and Fulham","E09000013",2020-11-26,32,3686
"Haringey","E09000014",2020-11-26,52,4198
"Harrow","E09000015",2020-11-26,50,4768
"Havering","E09000016",2020-11-26,103,6303
"Hillingdon","E09000017",2020-11-26,64,6049
"Hounslow","E09000018",2020-11-26,73,5398
"Islington","E09000019",2020-11-26,37,3498
"Kensington and Chelsea","E09000020",2020-11-26,26,2549
"Kingston upon Thames","E09000021",2020-11-26,53,3179
"Lambeth","E09000022",2020-11-26,42,5443
"Lewisham","E09000023",2020-11-26,46,4153
"Merton","E09000024",2020-11-26,54,3305
"Newham","E09000025",2020-11-26,124,7024
"Redbridge","E09000026",2020-11-26,135,7305
"Richmond upon Thames","E09000027",2020-11-26,23,2867
"Southwark","E09000028",2020-11-26,35,4786
"Sutton","E09000029",2020-11-26,47,3219
"Tower Hamlets","E09000030",2020-11-26,97,6560
"Waltham Forest","E09000031",2020-11-26,68,5175
"Wandsworth","E09000032",2020-11-26,58,5261
"Westminster","E09000033",2020-11-26,46,3991
"Barking and Dagenham","E09000002",2020-11-27,96,4504
"Barnet","E09000003",2020-11-27,84,6954
"Bexley","E09000004",2020-11-27,85,4794
"Brent","E09000005",2020-11-27,74,6433
"Bromley","E09000006",2020-11-27,92,5045
"Camden","E09000007",2020-11-27,27,3540
"Croydon","E09000008",2020-11-27,103,6087
"Ealing","E09000009",2020-11-27,79,7853
"Enfield","E09000010",2020-11-27,70,6109
"Greenwich","E09000011",2020-11-27,57,4313
"Hackney and City of London","E09000012",2020-11-27,67,5274
"Hammersmith and Fulham","E09000013",2020-11-27,23,3709
"Haringey","E09000014",2020-11-27,74,4272
"Harrow","E09000015",2020-11-27,54,4822
"Havering","E09000016",2020-11-27,118,6421
"Hillingdon","E09000017",2020-11-27,67,6116
"Hounslow","E09000018",2020-11-27,53,5451
"Islington","E09000019",2020-11-27,40,3538
"Kensington and Chelsea","E09000020",2020-11-27,17,2566
"Kingston upon Thames","E09000021",2020-11-27,33,3212
"Lambeth","E09000022",2020-11-27,56,5499
"Lewisham","E09000023",2020-11-27,53,4206
"Merton","E09000024",2020-11-27,78,3383
"Newham","E09000025",2020-11-27,131,7155
"Redbridge","E09000026",2020-11-27,157,7462
"Richmond upon Thames","E09000027",2020-11-27,32,2899
"Southwark","E09000028",2020-11-27,51,4837
"Sutton","E09000029",2020-11-27,35,3254
"Tower Hamlets","E09000030",2020-11-27,108,6668
"Waltham Forest","E09000031",2020-11-27,99,5274
"Wandsworth","E09000032",2020-11-27,53,5314
"Westminster","E09000033",2020-11-27,29,4020
